Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,Foundation,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,MoSold,SalePrice
847,30,RM,17470,Grvl,IR1,Lvl,AllPub,CulDSac,BrkSide,Feedr,1Fam,1.5Fin,7,3,2015,1996,Gable,VinylSd,161.0,CBlock,785.0,495,1582,GasA,N,2170,497,2091,2,1,0,5,2,10,2,1,559.0,132,216,4,2009,9,412754.49547135556
848,30,RH,17916,Pave,Reg,HLS,NoSewr,Inside,NAmes,Feedr,Duplex,1.5Fin,9,2,1997,1975,Gable,MetalSd,305.0,PConc,1053.0,425,427,GasA,Y,2420,47,3509,0,3,0,5,1,10,2,0,861.0,407,155,44,2007,1,458049.54979874333
849,80,C,12961,Pave,IR1,Lvl,NoSewr,FR2,CollgCr,Artery,Duplex,SLvl,4,9,1993,2010,Gable,HdBoard,192.0,BrkTil,1120.0,474,732,GasW,N,701,769,2587,2,2,0,3,1,11,2,1,721.0,190,276,1,2009,3,405763.4997579455
850,70,RL,15749,Grvl,IR1,HLS,NoSewr,Corner,CollgCr,RRAn,Twnhs,1Story,4,2,1958,1972,Gambrel,Wd Sdng,209.0,BrkTil,250.0,831,698,GasA,N,1544,650,2108,1,1,2,1,1,7,2,1,75.0,462,7,41,2009,4,348060.73105197726
851,80,RL,10827,Grvl,IR2,Lvl,NoSewr,FR2,Edwards,Artery,2fmCon,2Story,6,6,2016,1986,Gable,VinylSd,377.0,CBlock,1115.0,244,1585,GasW,Y,2114,1195,1483,1,3,2,5,1,4,1,3,246.0,25,35,37,2007,6,383368.11980310734
852,30,RL,13737,Pave,IR1,HLS,AllPub,Corner,OldTown,Artery,1Fam,SLvl,6,5,2003,1990,Gambrel,Wd Sdng,445.0,CBlock,112.0,449,1732,GasW,Y,1169,612,1932,0,1,2,3,2,5,1,3,827.0,363,123,2,2006,10,444896.3404160517
853,60,RM,18875,Pave,IR2,HLS,NoSewr,Corner,Edwards,Feedr,1Fam,SLvl,7,5,1975,2001,Hip,Wd Sdng,231.0,PConc,258.0,801,215,Wall,Y,1617,698,826,2,2,1,4,2,4,2,3,579.0,88,8,45,2008,8,356234.43981880526
854,40,FV,9719,Pave,IR3,Lvl,AllPub,FR2,Edwards,Artery,2fmCon,1Story,1,4,1975,1998,Gambrel,HdBoard,426.0,PConc,106.0,350,412,GasW,N,1531,1338,2581,0,3,0,4,1,11,2,0,312.0,91,39,21,2006,7,335032.7381401327
855,80,RH,17027,Grvl,Reg,Lvl,AllPub,CulDSac,OldTown,Norm,Duplex,1Story,3,6,1983,1976,Gable,VinylSd,183.0,CBlock,574.0,598,1756,Grav,N,971,375,2902,1,1,1,2,1,8,2,2,575.0,32,178,32,2009,8,406198.947826477
856,60,C,5593,Pave,IR1,HLS,NoSewr,Inside,NAmes,Artery,1Fam,2Story,9,5,1957,1955,Hip,MetalSd,14.0,PConc,1413.0,710,379,GasA,N,1862,805,3923,0,1,1,5,1,3,0,0,693.0,237,128,31,2006,6,475245.009553412
857,40,C,9839,Pave,Reg,Low,AllPub,Corner,CollgCr,Artery,Twnhs,SLvl,6,4,1959,2015,Gambrel,MetalSd,431.0,PConc,990.0,869,1625,Grav,N,758,920,1580,1,1,2,3,1,5,1,0,591.0,17,67,16,2008,6,314872.88844789704
858,40,RM,12394,Grvl,IR1,Bnk,NoSewr,CulDSac,Edwards,Artery,Duplex,2Story,6,9,1997,1973,Gambrel,HdBoard,304.0,CBlock,1381.0,959,231,GasW,N,554,874,3145,0,2,0,3,1,9,1,0,342.0,273,153,81,2006,6,458132.96385505015
859,30,RL,19056,Grvl,Reg,Low,AllPub,Corner,OldTown,Artery,Twnhs,SLvl,5,6,2004,1987,Flat,MetalSd,208.0,CBlock,1222.0,160,834,Wall,Y,1410,809,2414,2,1,1,1,2,9,0,0,714.0,421,2,55,2008,3,362973.5154406198
860,80,RM,16996,Grvl,IR1,Low,NoSewr,Inside,BrkSide,RRAn,Duplex,SLvl,3,10,2003,1977,Hip,MetalSd,171.0,CBlock,426.0,139,257,GasA,N,2071,1443,1841,1,3,0,3,1,7,0,3,181.0,288,264,2,2006,10,336900.4469557911
861,50,FV,14651,Grvl,IR1,Lvl,AllPub,Corner,Edwards,Artery,2fmCon,SLvl,5,10,1989,1977,Flat,Wd Sdng,265.0,CBlock,858.0,492,1688,Grav,N,1529,904,3665,0,3,1,5,1,5,0,0,725.0,26,3,69,2010,4,429041.87181388313
862,20,FV,19236,Grvl,IR1,Bnk,AllPub,Inside,CollgCr,Norm,Twnhs,1Story,1,10,1964,2015,Hip,Wd Sdng,19.0,BrkTil,917.0,587,1279,Wall,N,1900,1419,2593,1,1,2,3,2,9,1,3,631.0,304,261,48,2009,11,388187.4662663578
863,30,RH,8493,Pave,IR1,Low,NoSewr,Inside,NAmes,Norm,Twnhs,SLvl,3,3,1967,2010,Gambrel,VinylSd,69.0,BrkTil,1143.0,530,402,GasW,Y,1053,1210,1654,2,2,1,2,2,7,0,2,398.0,433,281,54,2008,6,335244.08791655616
864,30,RH,15793,Pave,IR1,Lvl,NoSewr,Corner,Edwards,Artery,2fmCon,SLvl,4,10,1972,1995,Flat,Wd Sdng,7.0,CBlock,1332.0,392,423,Wall,N,1573,1005,2442,1,3,2,4,2,8,0,1,240.0,398,84,76,2009,7,373325.11803830933
865,50,FV,11164,Grvl,IR1,Low,AllPub,Corner,Edwards,Feedr,Twnhs,SLvl,5,6,2011,2018,Gable,MetalSd,428.0,PConc,626.0,841,769,Grav,N,611,32,2732,2,3,0,4,1,5,0,3,846.0,107,34,30,2010,3,429421.9417994966
866,20,FV,19889,Grvl,IR1,Low,AllPub,Inside,OldTown,RRAn,Duplex,1.5Fin,10,1,1995,1992,Gambrel,VinylSd,33.0,CBlock,474.0,400,64,Wall,N,645,68,2826,1,3,1,3,2,8,2,0,713.0,460,113,80,2006,4,449310.7358539206
867,60,FV,15636,Grvl,IR1,Lvl,NoSewr,CulDSac,BrkSide,Artery,1Fam,1Story,9,5,1988,2008,Hip,,223.0,BrkTil,551.0,49,189,Grav,N,729,591,2787,2,1,1,3,1,9,0,2,291.0,435,58,20,2009,6,474529.557158692
868,70,RM,7672,Grvl,IR1,Lvl,AllPub,FR2,BrkSide,Artery,1Fam,1.5Fin,4,10,1964,1951,Hip,HdBoard,178.0,PConc,343.0,743,1626,Wall,Y,2246,1214,3406,1,3,2,3,1,10,2,0,53.0,225,37,15,2006,1,402850.7199305581
869,80,FV,9200,Grvl,Reg,Lvl,NoSewr,Inside,NAmes,Artery,2fmCon,1Story,3,6,2002,1964,Flat,Wd Sdng,245.0,BrkTil,627.0,294,949,GasA,Y,996,100,2069,2,1,2,3,2,4,1,2,144.0,323,32,16,2006,11,415442.9269667109
870,70,C,19527,Pave,IR2,Bnk,AllPub,Corner,CollgCr,Feedr,Duplex,2Story,10,8,2013,1986,Flat,VinylSd,489.0,CBlock,135.0,424,172,Wall,Y,1829,1308,3350,0,1,0,2,1,4,1,1,355.0,354,202,95,2009,7,504617.8328782288
871,60,RL,5016,Pave,IR1,Low,NoSewr,Corner,NAmes,Feedr,Twnhs,1.5Fin,1,9,2012,1969,Hip,MetalSd,259.0,BrkTil,276.0,905,758,GasA,N,2065,913,1912,0,1,2,5,1,8,1,2,597.0,18,201,0,2008,11,336690.8675637371
872,90,FV,8191,Pave,IR2,Lvl,AllPub,CulDSac,Edwards,Feedr,Twnhs,2Story,10,3,1965,1984,Gambrel,VinylSd,107.0,BrkTil,30.0,11,1791,Grav,Y,960,732,3050,1,1,0,2,2,10,2,2,,222,99,71,2008,1,452631.30737670755
873,30,RL,5392,Pave,IR1,HLS,NoSewr,FR2,Edwards,RRAn,1Fam,SLvl,6,2,2019,1983,Flat,VinylSd,241.0,BrkTil,246.0,334,627,GasA,Y,1306,389,3793,2,1,1,2,2,7,0,1,21.0,280,117,64,2009,11,468835.45319857367
874,20,RM,13616,Grvl,IR1,Low,NoSewr,Inside,BrkSide,Norm,Twnhs,2Story,7,4,2015,1980,Gable,HdBoard,422.0,PConc,410.0,990,560,Wall,N,2151,159,1039,0,3,0,2,2,3,1,1,330.0,103,242,65,2008,12,354727.71297425736
875,30,RL,11272,Pave,Reg,HLS,AllPub,Inside,CollgCr,RRAn,1Fam,2Story,10,8,1962,1968,Hip,MetalSd,467.0,BrkTil,26.0,14,1250,GasA,N,2431,891,1289,1,1,0,4,2,3,0,2,291.0,331,28,36,2007,12,407081.0034636047
876,40,RM,5571,Grvl,IR3,Bnk,NoSewr,FR2,OldTown,Feedr,2fmCon,2Story,8,8,1996,2017,Gable,MetalSd,23.0,PConc,72.0,27,1000,Grav,Y,725,1070,1836,0,1,0,2,2,11,2,0,235.0,331,226,23,2006,10,334346.7935205529
877,30,C,8631,Grvl,IR3,Lvl,AllPub,Inside,CollgCr,Norm,Twnhs,2Story,1,3,1958,1973,Hip,Wd Sdng,215.0,CBlock,1120.0,387,1604,Wall,Y,558,1182,3496,2,1,1,3,2,6,1,3,28.0,361,212,90,2009,11,427907.23152266454
878,30,RM,11172,Grvl,Reg,HLS,NoSewr,FR2,Edwards,Norm,Duplex,1Story,4,4,2012,1988,Gable,MetalSd,54.0,CBlock,672.0,291,1957,GasA,Y,1599,1469,2138,1,1,1,2,2,3,0,0,694.0,408,186,83,2010,11,338488.26608177536
879,60,RM,14312,Pave,IR2,Bnk,NoSewr,Corner,OldTown,Feedr,Twnhs,1.5Fin,5,3,1983,2003,Gambrel,VinylSd,25.0,BrkTil,1369.0,886,1411,GasA,Y,927,695,2836,2,1,2,3,2,10,0,3,159.0,288,112,61,2009,9,465043.9233753029
880,60,,12177,Grvl,IR3,Lvl,NoSewr,FR2,CollgCr,Feedr,1Fam,1Story,2,10,1978,1988,Hip,MetalSd,280.0,PConc,475.0,832,400,GasW,N,1227,757,1484,2,1,0,5,2,4,1,1,529.0,443,298,20,2009,10,309473.5854239024
881,60,FV,13433,Pave,Reg,HLS,AllPub,Inside,CollgCr,RRAn,2fmCon,1Story,1,2,1986,1966,Gambrel,MetalSd,291.0,CBlock,1323.0,249,637,GasA,N,1655,522,2826,2,3,1,4,2,4,0,0,549.0,36,160,36,2006,9,304215.8138142747
882,70,FV,8897,Pave,Reg,HLS,NoSewr,FR2,OldTown,Feedr,1Fam,1Story,8,4,1992,1968,Flat,VinylSd,326.0,PConc,1322.0,504,948,GasW,Y,1431,731,3090,0,1,0,5,1,3,2,1,100.0,347,18,34,2010,11,456066.5399730929
883,40,C,17287,Grvl,IR3,Bnk,AllPub,CulDSac,Edwards,Norm,Twnhs,2Story,6,6,2013,1997,Hip,HdBoard,457.0,PConc,286.0,97,212,Grav,Y,997,154,3354,1,1,0,5,1,3,1,2,289.0,379,263,37,2006,9,420002.37515314866
884,90,C,13123,Grvl,IR2,Lvl,NoSewr,Corner,CollgCr,Artery,1Fam,1Story,5,5,1973,1984,Gambrel,Wd Sdng,185.0,BrkTil,1472.0,814,52,GasW,Y,1315,338,3914,2,3,0,4,1,11,1,2,376.0,243,158,52,2008,4,482002.31681830395
885,90,FV,7279,Grvl,Reg,Lvl,AllPub,Corner,OldTown,Feedr,1Fam,1.5Fin,9,3,1983,1981,Gable,Wd Sdng,494.0,BrkTil,211.0,336,623,Grav,N,1409,1388,2414,0,3,1,3,2,3,1,0,172.0,42,10,14,2009,2,460743.96485677536
886,60,,13980,Pave,IR1,HLS,AllPub,FR2,Edwards,Feedr,2fmCon,1Story,2,2,1997,1996,Gambrel,HdBoard,,PConc,1099.0,38,1694,GasA,N,2116,794,2567,2,2,0,3,1,8,1,1,342.0,125,7,41,2006,7,390256.92310101195
887,20,FV,12451,Grvl,IR2,HLS,AllPub,Inside,OldTown,RRAn,Duplex,SLvl,10,9,1961,1996,Hip,VinylSd,128.0,PConc,400.0,37,751,GasA,N,1828,1171,1412,0,3,0,3,1,9,2,0,877.0,8,152,93,2007,4,371876.5578674404
888,70,RH,13906,Pave,IR2,HLS,NoSewr,CulDSac,OldTown,RRAn,Twnhs,2Story,8,1,1972,2013,Gambrel,Wd Sdng,371.0,BrkTil,654.0,299,661,GasW,Y,566,898,961,1,3,2,4,1,6,2,0,578.0,13,112,3,2009,5,312060.7924295082
889,50,C,18046,Grvl,IR3,Lvl,AllPub,Corner,CollgCr,Feedr,2fmCon,SLvl,10,9,1962,1995,Gable,HdBoard,433.0,PConc,1057.0,178,138,Grav,N,729,1167,1455,1,1,0,2,1,7,0,3,190.0,130,147,38,2008,1,439433.30561186594
890,20,RL,16041,Grvl,IR3,Bnk,NoSewr,Corner,Edwards,Norm,Duplex,1.5Fin,9,1,1994,1984,Gable,HdBoard,,BrkTil,497.0,608,417,GasA,Y,1482,102,3806,1,2,2,1,1,6,2,2,,324,37,78,2006,11,522417.8079946587
891,80,C,5775,Pave,IR1,Bnk,AllPub,Inside,CollgCr,Norm,1Fam,1.5Fin,1,7,2014,1966,Gable,HdBoard,207.0,PConc,847.0,891,1648,GasW,Y,832,811,1420,1,1,0,2,2,6,0,0,554.0,183,134,22,2006,12,277063.1891635873
892,80,C,17218,Pave,Reg,Lvl,AllPub,Inside,NAmes,Artery,Duplex,1.5Fin,7,6,1996,1991,Flat,Wd Sdng,132.0,BrkTil,1351.0,468,142,GasW,N,2428,92,2056,2,2,2,2,2,3,0,2,634.0,281,234,14,2007,10,391624.80749018077
893,20,RM,11869,Pave,IR3,Low,AllPub,CulDSac,NAmes,Feedr,1Fam,1.5Fin,8,7,2007,1978,Hip,Wd Sdng,338.0,PConc,97.0,281,1905,GasW,Y,776,974,2958,0,1,1,5,2,8,1,3,789.0,382,254,89,2008,6,455465.2207339273
894,60,RM,7247,Pave,IR3,Bnk,AllPub,FR2,Edwards,RRAn,1Fam,1Story,3,3,1954,2019,Gable,Wd Sdng,195.0,BrkTil,365.0,749,508,GasA,N,2396,1309,2751,1,3,1,1,1,9,0,1,342.0,52,73,11,2007,12,385443.6790285831
895,50,RM,12088,Pave,IR2,HLS,NoSewr,Inside,OldTown,Norm,2fmCon,2Story,4,3,1954,1966,Flat,Wd Sdng,261.0,PConc,462.0,163,649,Grav,N,2107,1447,3781,2,3,0,3,1,9,1,0,707.0,40,275,81,2009,7,416114.7344555668
896,50,RM,5078,Pave,IR3,Low,AllPub,FR2,CollgCr,Artery,1Fam,1.5Fin,3,1,2009,1963,Gable,MetalSd,281.0,CBlock,27.0,452,485,GasA,Y,1220,118,2055,1,2,2,2,2,10,0,2,844.0,337,208,69,2010,3,367006.9567215557
897,70,RH,13080,Grvl,IR3,Low,AllPub,CulDSac,CollgCr,Feedr,2fmCon,SLvl,7,4,1970,1973,Gambrel,HdBoard,368.0,CBlock,712.0,96,991,Wall,Y,2307,28,2775,1,1,1,4,2,9,2,0,124.0,357,266,81,2006,10,424305.3578207635
898,50,FV,12099,Grvl,IR3,Bnk,NoSewr,FR2,Edwards,Norm,Duplex,1.5Fin,9,2,1973,2006,Hip,MetalSd,102.0,PConc,1409.0,768,1460,Wall,N,643,1012,1549,1,1,0,2,2,8,1,1,607.0,20,143,53,2007,2,370915.83258377755
899,80,RL,8926,Pave,IR3,Low,AllPub,Corner,Edwards,Feedr,Duplex,2Story,3,10,1967,1999,Gambrel,HdBoard,119.0,CBlock,272.0,308,1839,GasA,N,1774,1053,1508,0,3,0,3,1,10,0,0,889.0,376,41,87,2006,12,315001.9955240166
900,40,C,14047,Grvl,IR2,Low,AllPub,FR2,NAmes,Feedr,1Fam,SLvl,6,8,1970,2006,Flat,Wd Sdng,182.0,PConc,825.0,261,542,Grav,N,2319,871,3120,0,3,2,2,2,5,2,0,668.0,294,223,37,2006,12,437446.584111048
901,60,RH,12340,Pave,IR1,Bnk,AllPub,CulDSac,BrkSide,Norm,2fmCon,SLvl,8,3,2003,2010,Gambrel,Wd Sdng,422.0,PConc,1150.0,292,292,GasW,N,1190,1389,2421,0,2,2,5,2,11,2,2,551.0,207,51,27,2007,10,439253.6123914671
902,50,RL,19802,Grvl,IR1,Bnk,AllPub,CulDSac,Edwards,Norm,1Fam,SLvl,6,7,1959,1988,Gambrel,MetalSd,8.0,CBlock,201.0,769,1643,Wall,N,2475,799,3654,1,3,0,5,2,5,1,1,359.0,487,136,78,2006,7,467591.3322970309
903,70,RH,19916,Grvl,Reg,Low,NoSewr,CulDSac,BrkSide,Norm,2fmCon,1Story,2,7,1973,2004,Gable,VinylSd,44.0,PConc,1310.0,248,1307,Wall,N,1603,1161,840,2,2,2,2,2,6,1,3,502.0,150,194,18,2008,1,312352.78995636024
904,80,RH,18727,Pave,IR3,HLS,NoSewr,FR2,Edwards,Feedr,2fmCon,1.5Fin,7,9,2009,1985,Gambrel,Wd Sdng,243.0,BrkTil,449.0,244,670,GasA,N,556,474,1359,2,2,2,5,2,8,1,1,172.0,476,94,68,2008,2,354175.2406937823
905,40,C,12083,Pave,IR2,Lvl,AllPub,Corner,OldTown,Feedr,2fmCon,1Story,2,6,2006,1986,Gable,VinylSd,269.0,PConc,1111.0,250,837,Wall,Y,1889,562,1265,2,2,1,4,1,10,0,1,886.0,457,257,63,2010,3,315592.7667543624
906,30,FV,19784,Pave,Reg,Low,NoSewr,Inside,OldTown,Artery,Duplex,SLvl,2,1,1972,1963,Gable,HdBoard,111.0,PConc,1341.0,122,1037,Wall,N,807,1415,1900,1,2,2,1,1,5,1,3,393.0,441,24,3,2008,4,389384.28289267997
907,30,RM,11230,Grvl,Reg,Low,NoSewr,Corner,NAmes,RRAn,2fmCon,1Story,2,8,1971,1976,Hip,MetalSd,,CBlock,18.0,324,633,GasW,Y,673,434,2513,0,3,0,2,2,8,2,0,460.0,68,231,80,2007,5,359849.82814445463
908,40,FV,15340,Pave,IR1,HLS,AllPub,FR2,NAmes,Feedr,Duplex,1Story,1,1,2017,1980,Flat,VinylSd,392.0,BrkTil,1130.0,985,1750,GasW,Y,1985,803,1289,2,2,2,4,1,7,2,2,684.0,330,93,9,2008,4,302277.61096611794
909,80,C,14223,Grvl,IR2,Low,NoSewr,FR2,BrkSide,RRAn,2fmCon,1Story,1,3,1983,1993,Flat,VinylSd,14.0,PConc,1481.0,680,271,Grav,N,1249,1257,916,1,3,0,4,2,7,1,0,119.0,412,220,11,2010,10,250750.7463013791
910,70,C,9940,Pave,IR2,Low,AllPub,Inside,Edwards,Norm,Duplex,1.5Fin,7,5,2019,2017,Flat,Wd Sdng,36.0,PConc,310.0,946,1048,Wall,N,1503,54,3281,1,2,0,4,2,7,1,0,272.0,317,296,68,2009,3,433348.8772712571
911,40,C,8271,Grvl,IR2,Lvl,NoSewr,FR2,CollgCr,Feedr,Twnhs,SLvl,5,8,1977,1997,Gable,VinylSd,177.0,PConc,411.0,500,1958,Grav,N,1177,930,3890,2,3,2,3,1,11,2,3,357.0,436,202,6,2009,1,506148.5514462769
912,60,RL,16768,Grvl,IR1,Lvl,NoSewr,CulDSac,NAmes,Artery,Duplex,SLvl,3,9,1988,2006,Flat,VinylSd,,PConc,741.0,686,321,Grav,N,2119,1315,3841,2,2,2,2,1,9,0,3,385.0,300,80,43,2007,7,455325.20651265926
913,60,,17374,Pave,IR1,Lvl,NoSewr,CulDSac,CollgCr,Artery,Duplex,1.5Fin,1,7,1991,1971,Gable,HdBoard,116.0,PConc,623.0,780,805,GasW,N,2016,751,2394,1,3,2,2,1,11,2,0,875.0,26,204,22,2010,12,308312.56272625126
914,30,FV,19378,Grvl,IR1,Bnk,AllPub,CulDSac,CollgCr,RRAn,1Fam,1Story,10,9,1972,1953,Hip,MetalSd,339.0,PConc,731.0,715,1704,GasW,Y,1059,311,995,2,1,1,2,1,11,2,1,857.0,115,76,1,2008,10,371328.46791775705
915,50,RH,8456,Grvl,IR1,Bnk,NoSewr,CulDSac,Edwards,Norm,2fmCon,1Story,6,3,2019,1995,Flat,Wd Sdng,71.0,BrkTil,634.0,836,1126,GasA,Y,2162,1112,1418,1,2,1,1,2,8,2,2,886.0,417,37,93,2010,6,363232.8592268435
916,70,RH,12788,Pave,IR1,Lvl,AllPub,CulDSac,BrkSide,RRAn,Twnhs,2Story,1,5,1951,2008,Gable,Wd Sdng,351.0,BrkTil,497.0,65,1889,GasW,N,2204,1235,2274,2,2,2,4,1,8,1,1,,141,194,36,2006,2,363426.33030117484
917,30,RH,16698,Grvl,IR3,Lvl,AllPub,FR2,Edwards,Norm,1Fam,2Story,9,10,1973,1983,Flat,VinylSd,110.0,PConc,243.0,826,882,Grav,N,2389,956,3272,0,1,0,2,2,6,0,0,260.0,40,41,68,2010,2,405767.1390736202
918,50,C,13599,Pave,IR3,Bnk,NoSewr,Inside,NAmes,Artery,2fmCon,2Story,2,8,1966,1960,Flat,HdBoard,148.0,PConc,689.0,835,1063,Wall,N,1897,317,2107,1,1,2,5,2,10,0,0,280.0,105,181,19,2008,3,326111.69728511473
919,50,FV,12650,Pave,IR2,HLS,AllPub,Inside,CollgCr,RRAn,Twnhs,1.5Fin,1,1,2014,1980,Hip,VinylSd,184.0,CBlock,576.0,58,234,Grav,N,2478,756,833,0,2,1,3,2,4,1,2,328.0,73,244,89,2007,8,274975.45334676077
920,90,C,7711,Pave,Reg,Low,NoSewr,CulDSac,Edwards,Artery,Twnhs,SLvl,7,8,2019,1960,Gambrel,VinylSd,104.0,BrkTil,1403.0,730,831,Grav,Y,848,464,3142,2,3,1,1,2,7,2,1,,59,194,43,2006,8,460205.5824060262
921,60,RL,16280,Pave,IR2,Low,AllPub,FR2,Edwards,Artery,Twnhs,2Story,6,7,2018,2005,Flat,Wd Sdng,146.0,BrkTil,514.0,497,1112,Grav,Y,1590,1110,3854,1,2,2,3,2,3,1,0,475.0,297,77,69,2010,10,448900.1386238436
922,80,RH,6668,Grvl,Reg,Lvl,AllPub,Corner,Edwards,Norm,2fmCon,SLvl,6,1,2009,1987,Hip,VinylSd,220.0,PConc,206.0,372,1123,GasW,Y,829,1432,2074,2,3,0,4,1,4,1,0,277.0,121,124,92,2009,10,353078.99078478786
923,20,C,5147,Grvl,IR1,HLS,NoSewr,Corner,NAmes,RRAn,Twnhs,SLvl,5,10,1999,1970,Flat,VinylSd,313.0,BrkTil,947.0,265,143,Grav,N,2375,1263,1138,1,1,0,5,2,3,0,3,92.0,434,140,73,2008,10,370517.6014575515
924,80,C,11420,Grvl,Reg,Bnk,NoSewr,FR2,BrkSide,RRAn,Twnhs,SLvl,4,10,1961,1959,Flat,HdBoard,350.0,BrkTil,393.0,652,1105,GasA,N,693,699,3465,2,3,1,4,1,8,0,2,546.0,202,26,50,2007,12,464929.7283132131
925,20,RL,17519,Pave,IR2,Lvl,NoSewr,CulDSac,Edwards,Artery,1Fam,1.5Fin,4,6,1996,1975,Flat,Wd Sdng,373.0,CBlock,1044.0,235,588,Wall,N,1678,1080,979,0,2,1,2,2,4,1,3,,10,280,79,2008,10,331596.3860707757
926,40,RM,17089,Grvl,IR2,HLS,NoSewr,Inside,NAmes,Artery,Duplex,1.5Fin,3,1,2016,1957,Flat,MetalSd,,CBlock,1366.0,897,1594,GasW,Y,1683,1136,1421,0,1,1,3,1,6,1,3,127.0,418,292,97,2010,11,346080.0118900612
927,60,FV,15142,Grvl,Reg,HLS,AllPub,FR2,CollgCr,Norm,2fmCon,1.5Fin,10,2,2014,1957,Gambrel,HdBoard,259.0,BrkTil,717.0,217,228,Grav,Y,2219,734,2456,2,1,0,5,1,7,0,3,531.0,146,241,30,2007,12,494611.6121051065
928,50,,5365,Pave,IR3,HLS,AllPub,Corner,OldTown,Feedr,Duplex,1.5Fin,8,5,1976,2009,Gambrel,HdBoard,,BrkTil,201.0,526,1626,GasA,Y,765,1093,3466,0,2,1,3,2,9,0,0,772.0,215,235,99,2009,8,474076.8431399745
929,70,,14866,Pave,IR1,Bnk,AllPub,Corner,NAmes,Feedr,1Fam,2Story,7,2,1997,1983,Flat,HdBoard,348.0,BrkTil,119.0,813,1889,Wall,N,667,738,1442,0,2,1,1,2,3,2,1,166.0,373,202,40,2006,7,377428.51375288295
930,20,C,9531,Grvl,IR1,Bnk,NoSewr,Corner,OldTown,Artery,Duplex,1Story,9,10,2011,1965,Flat,Wd Sdng,41.0,PConc,388.0,440,1418,Grav,Y,644,767,2870,2,1,0,5,1,7,1,3,830.0,320,141,57,2010,2,471545.3824217256
931,80,RL,17686,Pave,IR2,Low,AllPub,CulDSac,Edwards,Feedr,Twnhs,1Story,1,1,1993,1962,Hip,VinylSd,258.0,CBlock,233.0,649,1536,Wall,N,685,1207,2480,1,3,1,1,2,6,2,1,235.0,459,93,4,2007,1,335130.62696129124
932,50,RL,10330,Pave,IR3,Low,NoSewr,Corner,Edwards,Feedr,Twnhs,1Story,7,6,1968,1971,Hip,MetalSd,384.0,PConc,601.0,405,1804,GasW,Y,1385,743,2150,2,3,1,5,2,9,2,0,31.0,444,151,32,2006,6,407032.8744961478
933,20,,10510,Pave,Reg,HLS,AllPub,FR2,NAmes,Feedr,2fmCon,2Story,10,8,2008,1976,Gable,Wd Sdng,491.0,CBlock,1343.0,743,1821,GasW,N,1364,275,1977,1,3,2,2,1,9,2,3,230.0,302,252,42,2007,11,456844.21511273424
934,20,RM,15738,Pave,IR1,HLS,NoSewr,FR2,OldTown,Feedr,2fmCon,1Story,4,8,1957,2013,Gambrel,VinylSd,438.0,CBlock,711.0,600,1220,GasA,N,1273,232,1418,0,2,1,3,1,10,0,0,190.0,13,66,18,2010,8,291770.43640507874
935,90,FV,19875,Grvl,IR3,Bnk,AllPub,Corner,Edwards,Artery,2fmCon,2Story,7,8,2004,1951,Flat,HdBoard,270.0,CBlock,981.0,974,273,GasW,N,1946,53,1969,0,1,2,3,2,6,2,3,841.0,66,175,31,2007,1,411722.840051404
936,20,C,13754,Pave,IR1,Low,AllPub,FR2,CollgCr,Feedr,1Fam,2Story,1,6,1996,1975,Gambrel,Wd Sdng,46.0,BrkTil,1203.0,588,589,GasA,N,1506,256,1051,0,3,1,4,2,6,0,3,656.0,179,102,86,2009,3,308849.44123188773
937,70,FV,16754,Pave,IR3,HLS,NoSewr,Corner,BrkSide,Feedr,2fmCon,2Story,5,3,1951,2018,Hip,VinylSd,84.0,CBlock,856.0,647,652,Grav,Y,1285,89,1101,0,1,1,5,2,7,0,0,612.0,364,90,2,2007,1,298037.0823839664
938,60,RL,15681,Pave,IR3,Low,AllPub,Corner,BrkSide,Norm,1Fam,1Story,3,1,1988,1979,Gambrel,MetalSd,173.0,PConc,1391.0,916,1823,Wall,Y,956,1458,3941,0,3,2,5,2,7,0,2,590.0,241,192,0,2010,10,450004.8394891975
939,70,RL,18572,Pave,IR2,Low,NoSewr,Inside,Edwards,Artery,Twnhs,SLvl,5,2,1994,1957,Gambrel,MetalSd,,CBlock,75.0,468,582,GasW,Y,2363,407,2366,1,1,1,1,1,5,1,2,507.0,159,165,99,2007,9,422312.03558530833
940,30,RH,13964,Pave,IR1,HLS,AllPub,CulDSac,OldTown,RRAn,Duplex,1Story,4,5,1981,1987,Flat,VinylSd,478.0,PConc,648.0,917,967,Wall,N,844,1292,3964,1,2,2,5,1,7,2,1,456.0,463,89,40,2006,7,461868.0826918063
941,50,RH,11493,Pave,Reg,Bnk,AllPub,CulDSac,Edwards,RRAn,Twnhs,1Story,2,10,2014,2010,Flat,,198.0,CBlock,649.0,109,1585,Wall,Y,1234,365,3010,1,2,1,3,2,7,0,1,671.0,485,267,91,2006,8,431966.23873724346
